url,label,num_script,num_form,num_iframe,num_links,num_external_links,num_hidden_inputs,num_password_inputs,external_form_action,right_click_disabled,popup_window,eval_js_count,url_length,has_https,page_accessible,having_ip_address,count_dots,count_hyphen,count_at_symbol,count_question_mark,count_equal,count_http,count_https,path_length,subdomain_length,url_entropy,url_shortener,domain_age,dns_record_exists,ssl_certificate_valid
https://bit.ly/3Ygle1f,1,0,0,0,3,3,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,8,0,3.936260027531526,1,-1,1,1
https://setuplbpro75002.web.app/,1,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,2,0,0,0,0,1,1,1,15,4.027518266288633,0,-1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vTh_xiPGP_vU71u5OeKYhnAcpBw9erch4KvenTMQaqSZhsdirNJh_mXiz3VjLt93Gtyjx0TiARrtL8S/pub?start=false&amp;loop=false&amp;delayms=3000,1,21,0,0,0,0,0,0,0,0,0,0,175,1,1,0,2,1,0,1,3,1,1,108,4,5.577293347590713,0,-1,1,1
https://pub-efff273419e34e7c8754dbbc2bc6ff12.r2.dev/index.html,1,7,5,0,2,0,0,90,0,0,0,0,62,1,1,0,3,1,0,0,0,1,1,11,36,4.655752867418846,0,-1,1,1
https://agences-mondialrelay.com/how/calcul,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,0,1,1,0,0,0,1,1,11,0,4.228363010415425,0,-1,0,0
https://docs.google.com/presentation/d/e/2PACX-1vQWI7PUv8tC4yEB-ib0-A9047752gy5RPseyKeF_FyHV9GuWqf8RaK5f1i50RXgsJUv6sQTjbWeX7fS/pub?start=false&loop=false&delayms=3000,1,21,0,0,0,0,0,0,0,0,0,0,167,1,1,0,2,3,0,1,3,1,1,108,4,5.546636258255151,0,-1,1,1
https://mutcoup.web.app/,1,1,0,0,1,1,0,0,0,0,0,0,24,1,1,0,2,0,0,0,0,1,1,1,7,3.6887218755408675,0,-1,1,1
https://docs.google.com/drawings/d/1RQBpFBgwOb8Ic24mfHTIafrKgnP3uFdBO93_fkJjlw0/edit,1,30,0,1,3,0,0,0,0,0,0,0,84,1,1,0,2,0,0,0,0,1,1,61,4,5.186860506514698,0,-1,1,1
https://fr-choix-pickup.com,1,0,0,0,0,0,0,0,0,0,0,0,27,1,1,0,1,2,0,0,0,1,1,0,0,3.958229168669879,0,-1,1,1
https://qrco.de/bfEcDF,1,3,0,0,0,0,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,7,0,4.061482186720774,0,-1,1,1
https://facebookcenter100029385712.web.app/,1,1,0,0,0,0,0,0,0,0,0,0,43,1,1,0,2,0,0,0,0,1,1,1,26,4.472321731245031,0,-1,1,1
https://indicepa.gov.it,0,3,0,0,0,0,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,0,0,3.849223912390625,0,-1,1,1
https://ziphearing.com,0,17,5,2,91,7,16,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,0,0,4.0048861640918405,0,-1,1,1
https://mastodon.de,0,4,0,0,1,1,0,0,0,0,0,0,19,1,1,0,1,0,0,0,0,1,1,0,0,3.5766176449086653,0,-1,1,1
https://pub-25fc9e55d86448eb9be438db671dcfa4.r2.dev/salscrypt.htm,1,1,0,0,0,0,0,0,0,0,0,0,65,1,1,0,3,1,0,0,0,1,1,14,36,4.67953377433393,0,-1,1,1
https://bit.ly/46sSzYX,1,0,0,0,3,3,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,8,0,3.936260027531526,1,-1,1,1
https://qrco.de/bfL4R5,1,1,0,0,0,0,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,7,0,4.152391277629865,0,-1,1,1
https://bluejaysnation.com,0,18,0,1,54,18,0,0,0,0,0,0,26,1,1,0,1,0,0,0,0,1,1,0,0,4.132944044980959,0,-1,1,1
https://slinkway.com,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,1,0,0,4.021928094887362,0,-1,1,1
https://cebjiankb2.web.app/,1,2,0,1,0,0,0,0,0,0,0,0,27,1,1,0,2,0,0,0,0,1,1,1,10,3.930270372293454,0,-1,1,1
https://sweeptakes298.godaddysites.com/,1,6,2,0,11,7,0,0,0,0,0,0,39,1,1,0,2,0,0,0,0,1,1,1,13,4.128494129663177,0,-1,1,1
https://lupix.cfd/jp/,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,1,0,0,1,0,0,0,0,1,1,4,0,3.6897037321995474,0,-1,0,0
https://france-relais-info.com/,1,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,1,2,0,0,0,1,1,1,0,4.091135423220312,0,-1,1,1
https://q-r.to/bfMRcC,1,1,0,0,0,0,0,0,0,0,0,0,21,1,1,0,1,1,0,0,0,1,1,7,0,3.939470994001286,0,-1,1,1
https://newholybible.top,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,1,0,0,1,0,0,0,0,1,1,0,0,3.8035088547976783,0,-1,0,0
https://fifth-star-a65.notion.site/OptusNet-New-Webmail-Update-21448789d2de80168656df89f91d9ba9?source=copy_link,1,25,0,0,0,0,0,0,0,0,0,0,112,1,1,0,2,6,0,1,1,1,1,61,14,5.007238048621691,0,-1,1,1
https://sites.google.com/view/yt56734/home,1,6,2,0,6,0,6,1,0,0,0,4,42,1,1,0,2,0,0,0,0,1,1,18,5,4.193161994764468,0,-1,1,1
https://inap.gob.ar,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,1,0,0,2,0,0,0,0,1,1,0,0,3.7216117239699007,0,-1,0,0
https://firebasestorage.googleapis.com/v0/b/mzaw-11847.appspot.com/o/a21%2Findex.html?alt=media&amp;token=14a51c2f-ded8-4efa-af17-7b05253a8d05,1,0,0,0,0,0,0,0,0,0,0,0,142,1,1,0,5,5,0,1,2,1,1,47,15,4.959993618197236,1,-1,1,1
https://neartail.com/public/104571510943372311186/all/form/1FAIpQLSfd71JQGqjclhcUeCiTt7Q5bSFKlURftJLkAmGLAzoi_adyLA,1,14,0,1,177,40,0,0,0,0,0,0,115,1,1,0,1,0,0,0,0,1,1,95,0,5.314576029654714,0,-1,1,1
https://www.actualites-dofus.com/fr/mmorpg/succes13/recompenses-03/parchemin/succes,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,1,0,0,2,2,0,0,0,1,1,51,3,4.311181299465626,0,-1,0,0
https://bexpert.ru,0,6,0,0,38,1,0,0,0,0,0,0,18,1,1,0,1,0,0,0,0,1,1,0,0,3.4613201402110083,0,-1,1,1
https://www.aptosgaminglabs.com/,1,12,0,0,2,2,0,0,0,0,0,0,32,1,1,0,2,0,0,0,0,1,1,1,3,3.944548827786958,0,-1,1,1
https://frsfrid.firebaseapp.com/,1,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,2,0,0,0,0,1,1,1,7,3.944548827786958,0,-1,1,1
https://pub-d114e251b7144281afc2db6dd267b3df.r2.dev/index.html,1,7,5,0,2,0,0,90,0,0,0,0,62,1,1,0,3,1,0,0,0,1,1,11,36,4.588951102095035,0,-1,1,1
https://kodemuse.dev,0,3,0,0,36,0,0,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,1,0,0,3.6841837197791887,0,-1,1,1
https://autotechna.sk,0,16,31,2,495,4,57,1,0,0,0,0,21,1,1,0,1,0,0,0,0,1,1,0,0,3.630412660873998,0,-1,1,1
https://g6webhost.com,0,0,0,0,2,2,0,0,0,0,0,0,21,1,1,0,1,0,0,0,0,1,1,0,0,3.7849418274376427,1,-1,1,1
https://neobookings.com,0,19,1,1,58,10,3,0,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,3.82790978214397,0,-1,1,0
https://gutidentity.com/wp-manager/sitemapproton/wp-customize-background/others/index.html#redacted@redacted.tld,1,1,0,0,0,0,0,0,0,0,0,0,112,1,1,0,3,3,1,0,0,1,1,67,0,4.438350934244271,0,-1,1,1
https://sildalis.store,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,1,0,0,1,0,0,0,0,1,1,0,0,3.606936732175321,0,-1,0,0
https://radiopiterfm.ru,0,10,0,0,24,3,0,0,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,3.849223912390625,0,-1,1,1
https://l.ead.me/lpq9zgw6mphb,1,3,0,0,0,0,0,0,0,0,0,0,29,1,1,0,2,0,0,0,0,1,1,13,1,4.1162646156680225,0,-1,0,1
https://www.dropbox.com/scl/fi/sy1vgzqgzuaqgxaraofse/Dropbox-Add-Registry.reg?rlkey=fecimwyjewi092kzgb7hao0r6&amp;st=6waq8vzz&amp;dl=1,1,0,0,0,4,0,0,0,0,0,0,0,134,1,1,0,3,2,0,1,3,1,1,54,3,5.157419717688923,0,-1,1,1
https://cloudsuns.blogspot.com/,1,2,0,0,0,0,0,0,0,0,0,0,31,1,1,0,2,0,0,0,0,1,1,1,9,3.8087196973440705,1,-1,1,1
https://prigorski.hr,0,3,0,0,1,1,0,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,1,0,0,3.484183719779189,0,-1,1,1
https://www.mfc92.fr/retail/eurobankgr/,1,0,0,0,0,0,0,0,0,0,0,0,39,1,1,0,2,0,0,0,0,1,1,19,3,4.333622334791382,0,-1,1,1
https://devenv.ru,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,0,0,1,0,0,0,0,1,1,0,0,3.6168746059562227,0,-1,1,0
https://baishengmedia.cn,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,1,0,0,1,0,0,0,0,1,1,0,0,3.91829583405449,0,-1,1,0
https://bpi.ir,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,1,0,0,0,0,1,1,0,0,3.2359263506290334,0,-1,1,0
http://www.hptennis.com.au,1,56,0,1,79,12,0,0,0,1,1,0,26,0,1,0,3,0,0,0,0,1,0,0,3,3.8441065448145384,0,-1,1,0
https://pub-8f27e902dfc641a18f7f690f82dffb36.r2.dev/index.html,1,7,5,0,2,0,0,90,0,0,0,0,62,1,1,0,3,1,0,0,0,1,1,11,36,4.693215512525844,0,-1,1,1
https://bukken1.com,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,1,0,0,1,0,0,0,0,1,1,0,0,3.9321380397593737,0,-1,1,0
https://scarfroom.co.uk,0,86,9,0,239,16,25,0,0,0,0,2,23,1,1,0,2,0,0,0,0,1,1,0,0,3.7950885863977324,0,-1,1,1
https://devk-dyn.net,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,0,0,1,1,0,0,0,1,1,0,0,3.684183719779189,0,-1,0,0
https://pub-659a914c53f4432eb4a60ed22cdfe264.r2.dev/zecto.html,1,2,0,0,0,0,0,0,0,1,0,0,62,1,1,0,3,1,0,0,0,1,1,11,36,4.621884069513847,0,-1,1,1
https://indopokerindo88.lol//wp-content/FolderX9Q7/,1,0,0,0,0,0,0,0,0,0,0,0,51,1,1,0,1,1,0,0,0,1,1,24,0,4.25989396908311,0,-1,1,1
https://q-r.to/bfMH5Y,1,1,0,0,0,0,0,0,0,0,0,0,21,1,1,0,1,1,0,0,0,1,1,7,0,3.9394709940012866,0,-1,1,1
https://meowtung.com,0,15,0,0,0,0,0,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,1,0,0,3.7841837197791888,0,-1,1,1
https://youi.com,0,17,0,1,121,5,0,0,0,0,0,0,16,1,1,0,1,0,0,0,0,1,1,0,0,3.625,0,-1,1,1
https://xe.works,0,4,0,0,15,8,0,0,0,0,0,0,16,1,1,0,1,0,0,0,0,1,1,0,0,3.625,0,-1,1,1
https://saferweb.site,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,1,0,0,1,0,0,0,0,1,1,0,0,3.6178096843744547,0,-1,0,0
https://myautopark.wpenginepowered.com/prk/vbv/eng.html,1,9,0,0,6,1,0,0,0,0,1,0,55,1,1,0,3,0,0,0,0,1,1,17,10,4.352207732904155,0,-1,0,1
http://optikgeneral.com/Webmail/78/Webmail/webmail.php,1,2,3,0,52,49,2,1,1,0,0,0,54,0,1,0,2,0,0,0,0,1,0,31,0,4.1876802709951235,0,-1,1,0
https://myautopark.wpenginepowered.com/prk/vbv/acp.html,1,9,0,0,6,1,0,0,0,0,1,0,55,1,1,0,3,0,0,0,0,1,1,17,10,4.346926022805003,0,-1,0,1
https://platform.formbot.com/forms/43a79542-2825-48f6-a86b-494f9ef7f90f,1,22,0,1,2,0,0,0,0,0,0,0,71,1,1,0,2,4,0,0,0,1,1,43,8,4.456242458131056,1,-1,1,1
https://tracking.my,0,8,3,0,400,10,0,0,0,0,0,0,19,1,1,0,1,0,0,0,0,1,1,0,0,3.892407118592875,0,-1,1,1
https://bit.ly/3SlhFn0,1,0,0,0,3,3,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,8,0,3.845350936622435,1,-1,1,1
https://pub-4d9227fd998e4f0fac1e884a1eaebc5b.r2.dev/index.html,1,7,5,0,2,0,0,90,0,0,0,0,62,1,1,0,3,1,0,0,0,1,1,11,36,4.679056793839108,0,-1,1,1
https://innercitypress.com,0,5,3,0,648,38,2,0,1,0,0,0,26,1,1,0,1,0,0,0,0,1,1,0,0,3.796217602590056,0,-1,1,1
https://movienewsletters.net,0,4,0,0,3,3,0,0,0,0,0,0,28,1,1,0,1,0,0,0,0,1,1,0,0,3.6654203345205656,0,-1,1,1
https://2f60w6.share-eu1.hsforms.com/2vo8bM-fmQgKIy-HKgarTKA,1,9,0,0,1,0,0,0,0,0,0,0,60,1,1,0,3,3,0,0,0,1,1,24,16,4.8603241369506645,0,-1,0,1
https://62piedmontfd88.weebly.com/,1,27,1,0,7,0,5,0,0,0,0,0,34,1,1,0,2,0,0,0,0,1,1,1,14,4.314972767530033,0,-1,1,1
https://topical-tadpole.10web.site/,1,0,0,0,2,2,0,0,0,0,0,0,35,1,1,0,2,1,0,0,0,1,1,1,15,4.047160074632759,0,-1,1,1
https://l.ead.me/bfHHLl,1,4,0,1,6,4,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,7,1,3.882045108136863,0,-1,0,1
https://pub-c61ff2b47fcb4ec0ae8f96cfa58e3735.r2.dev/dntdntdnt.html,1,2,0,0,0,0,1,0,0,0,0,0,66,1,1,0,3,1,0,0,0,1,1,15,36,4.678652218033947,0,-1,1,1
https://noelshack.com,0,7,2,0,15,0,1,0,0,1,0,2,21,1,1,0,1,0,0,0,0,1,1,0,0,3.8208888513501886,0,-1,1,1
https://asliceofspice.com,0,4,0,0,1,1,0,0,0,0,0,0,25,1,1,0,1,0,0,0,0,1,1,0,0,3.783465189601647,0,-1,1,1
https://l3.cuap.click/?fbclid=IwY2xjawNbIhVleHRuA2FlbQIxMABicmlkETFsZWJoRzRuVEJFTHlFaFcyAR5pTym2nY0F20dRezYii5mui2l8LpRP8oHBFO2TBKmV1SmTA1oxzRfKz6axjQ_aem_8RMyRh-OLTOIqA0yBmtlDQ,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177,1,0,0,2,1,0,1,1,1,1,1,2,5.606399123930031,0,-1,1,0
https://bafkreihcrg5hlrf26ulzhyxiu4bkpl7oarxwkwhybed26uvlub6mzrksey.ipfs.dweb.link/,1,1,1,0,0,0,2,1,0,0,0,522,83,1,1,0,3,0,0,0,0,1,1,1,64,4.783626149545819,0,-1,1,1
https://youyew.cn,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,0,0,1,0,0,0,0,1,1,0,0,3.734521664779752,0,-1,1,0
https://docs.google.com/drawings/d/13zWcBPLYyMJEmadjpa6NQ519rEP337mp6IgZQ62lTps/edit,1,1,0,0,3,0,0,0,0,0,0,0,84,1,1,0,2,0,0,0,0,1,1,61,4,5.1345943216865635,0,-1,1,1
https://server-108979.square.site/,1,15,0,0,0,0,0,0,0,0,0,0,34,1,1,0,2,1,0,0,0,1,1,1,13,4.0796786498829745,0,-1,1,1
https://l.ead.me/bfKKfY,1,1,0,0,0,0,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,7,1,3.882045108136863,0,-1,0,1
https://btilloovvvvvvvooooo.weebly.com/,1,1,0,0,2,0,0,0,0,0,0,0,39,1,1,0,2,0,0,0,0,1,1,1,19,3.646526655762411,0,-1,1,1
https://nojiaquan.cn,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,0,0,1,0,0,0,0,1,1,0,0,3.7841837197791888,0,-1,1,0
https://carepatron.com,0,12,0,1,124,1,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,0,0,3.697845823084412,0,-1,1,1
https://sfonline43.weebly.com/,1,25,1,0,6,0,5,0,0,0,0,0,30,1,1,0,2,0,0,0,0,1,1,1,10,4.1898980954642875,0,-1,1,1
https://q-r.to/bfFAjg,1,4,0,1,6,4,0,0,0,0,0,0,21,1,1,0,1,1,0,0,0,1,1,7,0,3.939470994001286,0,-1,1,1
https://antonovsad.ru,0,10,4,1,421,19,14,0,0,0,0,0,21,1,1,0,1,0,0,0,0,1,1,0,0,3.689703732199548,0,-1,1,1
https://cialdamia.it,0,26,1,1,187,9,1,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,1,0,0,3.5086949695628418,0,-1,1,0
https://consignes-relay.com/index,1,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,1,1,0,0,0,1,1,6,0,4.225619876671972,0,-1,1,1
https://pink533894.studio.site/,1,3,0,0,1,0,0,0,0,0,0,0,31,1,1,0,2,0,0,0,0,1,1,1,10,4.042433003725894,0,-1,1,1
https://mlv0arwm.forms.app/nwvoicmail,1,4,0,0,0,0,0,0,0,0,0,0,37,1,1,0,2,0,0,0,0,1,1,11,8,4.121219243831913,0,-1,1,0
https://dragonflyshipping.nl,0,15,2,2,104,19,0,0,0,0,0,0,28,1,1,0,1,0,0,0,0,1,1,0,0,3.9677201004744997,0,-1,1,1
https://tetherland.com,0,26,0,1,84,10,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,0,0,3.8230679822736597,0,-1,1,1
https://biscutella.com,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,1,0,0,1,0,0,0,0,1,1,0,0,3.8796640049025934,0,-1,0,0
https://btdsud.makeweb.co/,1,9,0,0,1,1,0,0,0,0,0,0,26,1,1,0,2,0,0,0,0,1,1,1,6,3.9500637564362098,0,-1,0,1
http://paychexflexhr.weebly.com,1,1,0,0,2,0,0,0,0,0,0,0,31,0,1,0,2,0,0,0,0,1,0,0,13,4.026619294188053,0,-1,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQijcGk7Yo5VHe5ar_h1C2huYQw1L-JL9sA1EQ5vXfZmSth_pNgMU4POEn0R026O57w43zlPmPIqYHU/pub?start=false&amp;loop=false&amp;delayms=3000,1,21,0,0,0,0,0,0,0,0,0,0,175,1,1,0,2,2,0,1,3,1,1,108,4,5.639025289729841,0,-1,1,1
https://app.mockplus.com/e/GPfx8RsRm,1,4,0,0,0,0,0,0,0,0,0,0,36,1,1,0,2,0,0,0,0,1,1,12,3,4.183542362433229,0,-1,1,1
https://netcheckin.com,0,11,0,1,28,0,0,0,0,0,0,0,22,1,1,0,1,0,0,0,0,1,1,0,0,3.663532754804254,0,-1,1,1
https://2000vv.cn,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,1,0,0,1,0,0,0,0,1,1,0,0,3.4548223999466066,0,-1,1,0
https://onlinescotiabankal.wixsite.com/my-site,1,8,0,0,0,0,0,0,0,0,0,0,46,1,1,0,2,1,0,0,0,1,1,8,18,4.154133293889817,0,-1,0,1
https://myworkspacefax.myclickfunnels.com/opendoc,1,3,0,0,0,0,0,0,0,0,0,0,49,1,1,0,2,0,0,0,0,1,1,8,14,4.346567691310766,0,-1,1,1
https://poker-dom-online.ru,0,3,0,0,11,9,0,0,0,0,0,0,27,1,1,0,1,2,0,0,0,1,1,0,0,4.060262039120378,0,-1,1,0
https://eu.jotform.com/app/251734685761365,1,10,0,0,0,0,0,0,0,0,0,0,42,1,1,0,2,0,0,0,0,1,1,20,2,4.397687958235491,0,-1,1,1
http://43.156.7.24/v3/signin/identifier?dsh=S151665207%3A1679356911767119&amp%3Bcontinue=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bxrealip=107.178.232.246&ifkv=AWnogHcqBC8lChL1JJULRufgLGB8V82R3byQ9j_m1BT3dQ1aaj5eDLG_FyTEQGv4eF8oCeqT9axSxA&passive=1209600&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin,1,6,2,0,6,4,6,1,0,0,0,4,382,0,1,1,13,0,0,1,9,3,2,21,0,5.561685817083913,0,-1,1,0
https://customerfirstfocus.com,0,1,0,0,0,0,0,0,0,0,0,0,30,1,1,0,1,0,0,0,0,1,1,0,0,3.723231428797621,0,-1,1,1
https://sundayschoolzone.com,0,49,3,0,139,3,3,0,0,0,0,1,28,1,1,0,1,0,0,0,0,1,1,0,0,3.9946803684089094,0,-1,1,1
https://tripsit.me,0,15,0,0,97,30,0,0,0,0,0,0,18,1,1,0,1,0,0,0,0,1,1,0,0,3.2810361125534233,0,-1,1,1
https://wyflnk.org/?page=17,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,1,0,0,1,0,0,1,1,1,1,1,0,4.3565583354166755,0,-1,0,0
https://porschezentrum-berlin-sued.de,0,0,0,0,0,0,0,0,0,0,0,0,37,1,1,0,1,2,0,0,0,1,1,0,0,4.1317695012795665,0,-1,1,0
https://capsatotobbfs.com,0,1,0,0,0,0,0,0,0,0,0,0,25,1,1,0,1,0,0,0,0,1,1,0,0,3.5434651896016467,0,-1,1,1
https://forms.gle/WKY2kGun1MuuYFEw8,1,1,0,0,2,2,0,0,0,0,0,0,35,1,1,0,1,0,0,0,0,1,1,18,0,4.686146588249909,0,-1,1,1
https://l.ead.me/bfTrOO,1,4,0,1,6,4,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,7,1,3.9690016298759936,0,-1,0,1
https://l.ead.me/bfOpf2,1,1,0,0,0,0,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,7,1,3.882045108136863,0,-1,0,1
http://flowcode.com/p/fb0BJUgsW?fc=0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,0,0,1,1,1,0,12,0,4.3847954873731325,0,-1,1,0
http://a6t.ffc.mytemp.website/di/,1,2,0,0,1,0,0,0,0,0,0,0,33,0,1,0,3,0,0,0,0,1,0,4,7,3.9195633472747033,0,-1,0,0
https://linkin.bio/kundservice/,1,4,0,0,0,0,0,0,0,0,0,0,31,1,1,0,1,0,0,0,0,1,1,13,0,4.026619294188053,0,-1,1,1
https://koximib.com,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,1,0,0,0,0,1,1,0,0,3.7216117239699007,0,-1,1,1
https://evergreenmuseum.org,0,48,2,1,82,15,3,0,0,0,1,0,27,1,1,0,1,0,0,0,0,1,1,0,0,3.7043494289560517,0,-1,1,1
https://zoubuquan.cn,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,0,0,1,0,0,0,0,1,1,0,0,3.7841837197791883,0,-1,1,0
https://conservatory.org,0,17,2,2,225,18,0,0,1,0,0,0,24,1,1,0,1,0,0,0,0,1,1,0,0,3.8239348962840563,0,-1,1,0
https://pay.carrinhoshp.fun/N1nVZpYJPkeGlM6?utm_source=organic&amp;amp;utm_campaign=&amp;amp;utm_medium=&amp;amp;utm_content=&amp;amp;utm_term=&amp;amp;xcod=jLj68d43aa3cb65161c9d330f90hQwK21wXxRhQwK21wXxRhQwK21wXxRhQwK21wXxR&amp;amp;sck=jLj68d43aa3cb65161c9d330f90hQwK21wXxRhQwK21wXxRhQwK21wXxRhQwK21wXxR,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304,1,0,0,2,0,0,1,7,1,1,16,3,5.2319146573637685,0,-1,0,0
https://l.ead.me/bfa38T,1,1,0,0,0,0,0,0,0,0,0,0,23,1,1,0,2,0,0,0,0,1,1,7,1,3.9690016298759936,0,-1,0,1
https://bavi8ta.web.app/,1,9,0,0,0,0,0,0,0,0,0,0,24,1,1,0,2,0,0,0,0,1,1,1,7,3.6258145836939115,0,-1,1,1
https://cloudmv.com.br,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,1,0,0,2,0,0,0,0,1,1,0,0,3.9139770731827515,0,-1,0,0
https://aomori-museum.jp,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,1,0,0,1,1,0,0,0,1,1,0,0,3.886842188131012,0,-1,0,0
https://nurserylive.com,0,126,3,1,1305,23,4,0,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,4.088779347361362,0,-1,1,1
https://sites.google.com/view/okipiksgkedb8m6b6o.,1,6,2,0,6,0,6,1,0,0,0,4,49,1,1,0,3,0,0,0,0,1,1,25,5,4.173297793439888,0,-1,1,1
https://pub-b8b952d8a505484ab427aa76ccb1b407.r2.dev/contractapproval.html,1,1,0,0,0,0,1,0,0,0,0,0,73,1,1,0,3,1,0,0,0,1,1,22,36,4.600028497944246,0,-1,1,1
https://groupebpce.fr,0,21,1,0,107,4,1,0,0,0,0,0,21,1,1,0,1,0,0,0,0,1,1,0,0,3.784941827437642,0,-1,1,1
https://bzerklonfra.firebaseapp.com/,1,1,0,0,0,0,0,0,0,0,0,0,36,1,1,0,2,0,0,0,0,1,1,1,11,4.17619062614183,0,-1,1,1
https://sites.google.com/view/dibisone/accueil,1,6,2,0,6,0,6,1,0,0,0,4,46,1,1,0,2,0,0,0,0,1,1,22,5,4.081416381543157,0,-1,1,1
https://asambleanacionalgob.weebly.com/,1,1,0,0,2,0,0,0,0,0,0,0,39,1,1,0,2,0,0,0,0,1,1,1,19,4.070425860265988,0,-1,1,1
https://luxuryweddingplanner.co.uk,0,14,2,1,185,9,2,0,0,0,0,0,34,1,1,0,2,0,0,0,0,1,1,0,0,4.337175341123076,0,-1,1,1
https://import-sales.com,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,1,1,0,0,0,1,1,0,0,3.855388542207534,0,-1,1,0
https://calendario-365.pt,0,8,0,0,107,10,0,0,0,0,0,0,25,1,1,0,1,1,0,0,0,1,1,0,0,4.213660689688185,0,-1,1,1
https://relay-fr-coursier.com/as.php,1,0,0,0,0,0,0,0,0,0,0,0,36,1,1,0,2,2,0,0,0,1,1,7,0,4.107017709595356,0,-1,1,1
https://paripulsema.com,0,61,0,0,448,10,0,0,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,3.882045108136863,0,-1,1,1
https://banglaforum.net,0,5,2,0,106,4,4,1,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,4.055958151615124,0,-1,1,1
https://kamiatech.com,0,27,3,0,27,1,5,0,0,0,0,0,21,1,1,0,1,0,0,0,0,1,1,0,0,3.6897037321995474,0,-1,1,1
https://sparkly-cogwheel-817980.framer.app/,1,0,0,0,0,0,0,0,0,0,0,0,43,1,1,0,2,2,0,0,0,1,1,1,23,4.472321731245031,0,-1,1,1
https://jokerstarcasino777.de,0,4,0,1,29,0,0,0,0,0,0,0,29,1,1,0,1,0,0,0,0,1,1,0,0,4.021268494903765,0,-1,1,1
https://360entradas.com,0,22,1,1,165,44,1,0,0,0,0,0,23,1,1,0,1,0,0,0,0,1,1,0,0,4.055958151615124,0,-1,1,1
